bundesland; plz; ort; inbetriebnahmedatum; bruttoleistung; nettonennleistung; 
1413;04564;Böhlen;2025-09-09;7.200;5.000
1410;56626;Andernach;2025-09-02;7.200;7.200
1409;32791;Lage;2025-09-13;1.800;0.800
1410;55545;Bad Kreuznach;2025-09-11;1.640;0.800
1411;24376;Kappeln;2025-09-17;16.380;14.000
1413;08645;Bad Elster;2025-03-03;6.400;6.000
1409;59069;Hamm;2025-09-17;2.000;0.800
1408;26506;Norden;--- NIX ---;2.000;0.800
1402;72574;Bad Urach;2025-08-18;2.000;0.800
1403;83355;Grabenstätt;2025-09-15;14.685;14.685
1408;26427;Neuharlingersiel;2025-09-12;2.000;0.800
1403;91443;Scheinfeld;2025-08-27;1.350;0.800
1403;92637;Weiden;2025-07-01;20.475;20.475
1403;92318;Neumarkt;2025-09-17;0.800;0.800
1413;04654;Frohburg;2025-09-17;1.800;0.800
1403;82418;Murnau;2025-07-23;24.920;24.920
1409;52146;Würselen;--- NIX ---;0.890;0.800
1411;25485;Hemdingen;2025-07-10;24.640;24.640
1402;74366;Kirchheim;2025-09-16;12.600;10.000
1408;38110;Braunschweig;2025-09-07;0.920;0.800
1411;25704;Meldorf;2025-09-11;2.370;2.370
1413;08328;Stützengrün;2025-08-29;3.030;3.000
1402;72296;Schopfloch;2025-09-17;0.900;0.800
1414;06179;Teutschenthal;2025-09-05;5.340;5.000
1405;35075;Gladenbach;2025-09-17;1.800;0.800
1408;29664;Walsrode;2025-09-14;0.800;0.800
1403;91235;Hartenstein;2025-09-01;0.600;0.600
1410;54455;Serrig;2025-08-17;1.000;0.800
1413;09481;Scheibenberg;2025-08-31;0.700;0.700
1413;01069;Dresden;2025-09-16;1.000;0.800
1403;93142;Maxhütte-Haidhof;2025-09-16;21.360;20.000
1401;10365;Berlin;2025-09-15;37.800;30.000
1403;91154;Roth;2025-09-15;2.000;0.800
1411;25348;Glückstadt;2025-09-17;0.800;0.800
1402;72296;Schopfloch;2025-09-17;0.870;0.800
1409;58642;Iserlohn;2025-09-17;1.620;0.800
1415;36469;Bad Salzungen;2025-09-17;1.200;0.800
1400;19339;Plattenburg;2025-09-08;29.920;29.920
1402;88697;Bermatingen;2025-08-04;3.500;1.200
1409;57392;Schmallenberg;2025-08-18;1.000;0.800
1415;99974;Mühlhausen;2025-09-17;7.040;7.040
1408;38116;Braunschweig;2025-09-07;2.000;0.800
1409;37671;Höxter;2025-09-17;1.800;0.800
1403;86514;Ustersbach;2025-09-12;10.800;10.000
1402;74535;Mainhardt;2025-09-13;2.000;0.800
1414;39638;Gardelegen;2025-09-17;7.040;6.000
1409;32609;Hüllhorst;2025-09-17;10.800;8.000
1411;24105;Kiel;2025-09-09;2.000;0.800
1409;48341;Altenberge;2025-05-27;11.250;10.000
1410;56068;Koblenz;2025-09-01;0.370;0.370
1408;26871;Papenburg;2025-09-11;10.800;10.000
1409;59457;Werl;2025-09-15;0.810;0.600
1400;16515;Oranienburg;2025-09-03;2.000;0.800
1409;48324;Sendenhorst;2025-09-01;0.600;0.600
1402;79588;Efringen-Kirchen;2025-08-24;1.690;0.800
1413;01594;Stauchitz;2025-08-22;2.000;0.800
1400;15236;Frankfurt;2025-08-30;0.890;0.800
1403;91126;Schwabach;2025-09-10;5.400;5.000
1403;85591;Vaterstetten;2025-09-14;2.000;0.800
1403;83308;Trostberg;2025-01-28;29.700;29.700
1403;97259;Greußenheim;2025-09-08;29.700;25.000
1403;86842;Türkheim;2025-07-10;10.920;10.000
1409;44532;Lünen;2025-09-14;2.000;0.800
1413;04758;Oschatz;2025-09-14;0.920;0.800
1413;04509;Löbnitz;2025-09-03;2.000;0.800
1408;49456;Bakum;--- NIX ---;14.960;14.960
1409;47551;Bedburg-Hau;--- NIX ---;10.680;10.000
1405;65550;Limburg;2025-08-25;3.600;3.600
1413;01728;Bannewitz;2025-06-26;12.600;12.600
1408;31174;Schellerten;2025-09-17;16.700;12.000
1409;46145;Oberhausen;2025-01-10;17.600;17.000
1402;79859;Schluchsee;2025-07-10;11.000;10.000
1408;49176;Hilter;2025-08-18;2.000;0.800
1403;83471;Schönau;2025-09-11;1.810;0.800
1403;83043;Bad Aibling;2025-09-15;9.555;9.555
1408;38444;Wolfsburg;2025-08-25;12.320;12.320
1403;86316;Friedberg;2025-09-17;0.800;0.800
1413;04808;Lossatal;2025-09-16;13.200;10.000
1410;55566;Meddersheim;2025-09-17;0.900;0.800
1409;52477;Alsdorf;2025-09-17;0.890;0.800
1403;84307;Eggenfelden;2025-09-17;1.740;0.800
1411;23744;Schönwalde;2025-05-30;7.100;6.000
1403;91598;Colmberg;2025-09-17;2.000;0.800
1409;57462;Olpe;2025-08-09;1.000;0.800
1407;19406;Witzin;2025-09-17;5.100;5.100
1402;74523;Schwäbisch Hall;2025-09-17;2.000;0.800
1409;42579;Heiligenhaus;2025-09-17;0.860;0.800
1403;82401;Rottenbuch;--- NIX ---;14.580;14.580
1409;45473;Mülheim;2025-09-17;0.860;0.800
1403;83646;Bad Tölz;2025-09-19;2.000;0.800
1403;88161;Lindenberg;2025-09-17;0.900;0.800
1409;49545;Tecklenburg;2025-08-17;2.670;2.000
1402;71287;Weissach;2025-09-10;6.675;6.000
1409;52249;Eschweiler;2025-08-11;2.000;0.800
1402;69502;Hemsbach;2025-08-20;0.800;0.800
1402;70190;Stuttgart;2025-09-17;0.840;0.800
1403;97256;Geroldshausen;2025-09-17;10.920;10.000
1408;27612;Loxstedt;2025-09-17;1.820;0.800
1413;08496;Neumark;2025-09-17;0.800;0.800
1402;68239;Mannheim;2025-09-12;8.190;8.000
1402;76694;Forst;2025-09-17;0.920;0.800
1402;75417;Mühlacker;2025-09-16;10.000;10.000
1409;34431;Marsberg;2025-09-17;2.000;0.800
1403;95632;Wunsiedel;2025-09-13;2.000;0.800
1409;59457;Werl;2025-08-18;0.810;0.800
1409;45472;Mülheim;2025-09-15;1.760;0.800
1412;66687;Wadern;2025-08-16;1.000;0.800
1403;94563;Otzing;2025-09-17;1.000;0.400
1409;50171;Kerpen;2025-09-17;0.880;0.800
1408;21244;Buchholz;2025-07-01;11.310;9.074
1409;58454;Witten;2025-08-24;0.920;0.800
1411;22926;Ahrensburg;2025-09-17;22.950;20.000
1409;48653;Coesfeld;2025-07-24;9.900;9.900
1408;49377;Vechta;2025-09-17;7.200;7.200
1408;29643;Neuenkirchen;2025-09-17;10.530;8.000
1406;22395;Hamburg;2025-09-23;8.840;6.270
1402;88512;Mengen;2025-08-22;1.900;0.800
1403;95361;Ködnitz;2025-09-17;12.015;10.000
1409;52223;Stolberg;2025-08-15;7.920;7.920
1403;97892;Kreuzwertheim;2025-09-13;0.920;0.800
1408;37574;Einbeck;2025-09-01;8.100;8.000
1409;47918;Tönisvorst;2025-06-14;2.000;0.800
1403;84494;Neumarkt-Sankt Veit;2025-09-17;10.680;10.000
1405;35578;Wetzlar;2025-09-12;4.920;4.920
1401;10318;Berlin;2025-09-15;56.700;30.000
1403;94436;Simbach;2025-09-15;12.320;12.000
1413;04683;Naunhof;2025-09-01;2.000;0.800
1414;06388;Gröbzig;2025-09-17;0.800;0.800
1403;91074;Herzogenaurach;2025-09-03;5.040;5.040
1409;44627;Herne;2025-07-30;6.700;6.000
1415;07407;Rudolstadt;--- NIX ---;0.820;0.800
1408;26524;Lütetsburg;2025-09-13;0.860;0.800
1408;37574;Einbeck;2025-09-17;1.200;0.600
1413;09599;Freiberg;2025-09-17;0.880;0.800
1403;94065;Waldkirchen;2025-09-17;2.000;0.800
1402;72664;Kohlberg;2025-08-16;1.740;0.800
1414;06118;Halle;2025-08-25;1.600;0.800
1403;85643;Steinhöring;2025-09-16;10.350;10.000
1400;15864;Diensdorf-Radlow;2025-09-17;2.000;0.800
1409;33397;Rietberg;2025-09-13;8.500;8.500
1403;95666;Mitterteich;2025-09-01;2.000;0.800
1411;21493;Schwarzenbek;2025-09-17;2.000;0.800
1400;19322;Rühstädt;--- NIX ---;1.000;0.800
1415;99334;Elxleben;2025-09-04;0.800;0.800
1409;58454;Witten;2025-09-18;7.920;7.920
1403;83379;Wonneberg;2024-09-23;8.500;8.500
1410;55578;Wallertheim;2024-11-15;10.000;10.000
1415;99090;Erfurt;2025-04-17;9.800;9.800
1413;04758;Oschatz;2025-09-14;0.920;0.800
1409;53757;Sankt Augustin;2025-09-01;0.870;0.800
1403;92421;Schwandorf;2025-09-15;12.285;12.000
1403;93055;Regensburg;2025-08-11;7.200;7.200
1401;10365;Berlin;2025-09-15;99.680;75.000
1410;54453;Nittel;2025-09-05;15.400;14.600
1413;09387;Jahnsdorf;2025-09-15;1.350;0.800
1402;73054;Eislingen;2025-09-17;2.000;0.800
1415;07639;Bad Klosterlausnitz;--- NIX ---;6.300;5.000
1402;72474;Winterlingen;2025-09-16;20.050;20.000
1407;17235;Neustrelitz;2025-09-05;2.000;0.800
1409;48351;Everswinkel;2025-09-10;11.700;11.700
1403;96178;Pommersfelden;2025-09-10;10.465;10.000
1403;84164;Moosthenning;2025-09-15;19.110;19.110
1409;57413;Finnentrop;2025-09-09;1.000;0.800
1407;18055;Rostock;2025-09-17;1.000;0.800
1409;40822;Mettmann;2025-09-17;1.600;1.600
1403;91710;Gunzenhausen;--- NIX ---;0.800;0.800
1409;32105;Bad Salzuflen;2025-08-26;0.800;0.800
1403;85386;Eching;2025-09-17;1.000;0.800
1414;39345;Neuenhofe;2025-09-17;0.760;0.760
1414;06217;Merseburg;2025-09-17;1.640;0.800
1412;66606;St. Wendel;2025-09-17;1.600;0.200
1400;14974;Ludwigsfelde;2025-09-16;23.400;15.000
1408;38462;Grafhorst;2025-09-02;2.000;0.800
1408;38442;Wolfsburg;2025-09-17;2.000;0.800
1410;76889;Steinfeld;2025-04-07;0.800;0.800
1410;66887;Horschbach;2025-09-16;23.400;15.000
1400;16827;Alt Ruppin;2025-09-12;0.800;0.800
1405;34471;Volkmarsen;2011-06-10;10.340;2.000
1403;97776;Eußenheim;2025-09-17;11.040;10.000
1408;38272;Burgdorf;2025-09-17;8.200;8.000
1402;76275;Ettlingen;2025-09-17;0.800;0.600
1408;49191;Belm;2025-08-29;19.490;19.490
1401;10319;Berlin;2025-09-15;74.700;50.000
1403;92533;Wernberg-Köblitz;2025-07-10;4.600;4.600
1400;15834;Rangsdorf;2025-09-16;6.750;5.000
1402;72072;Tübingen;2025-09-02;3.640;3.640
1402;77767;Appenweier;2025-09-17;1.500;0.800
1415;99880;Waltershausen;2024-09-04;0.800;0.600
1411;24340;Eckernförde;2025-09-10;17.550;12.000
1411;24635;Rickling;2025-09-16;20.700;15.000
1408;49716;Meppen;2025-09-16;17.600;10.000
1409;48291;Telgte;2025-09-17;1.680;0.800
1409;42657;Solingen;2025-09-17;0.800;0.800
1403;89269;Vöhringen;2025-09-11;9.000;9.000
1409;41066;Mönchengladbach;2025-09-16;19.800;15.000
1402;72664;Kohlberg;2025-08-16;0.890;0.800
1415;07973;Greiz;2025-09-17;0.870;0.800
1409;37671;Höxter;2025-08-30;0.890;0.800
1405;35315;Homberg;2025-08-26;13.500;12.000
1411;25572;Kudensee;2025-09-17;0.600;0.600
1403;84130;Dingolfing;2025-09-16;18.900;15.000
1409;59348;Lüdinghausen;2025-09-17;2.000;0.800
1402;74579;Fichtenau;2025-09-17;17.100;15.000
1413;01239;Dresden;2025-07-03;2.000;0.800
1402;89542;Herbrechtingen;2025-09-13;2.000;0.800
1409;52538;Selfkant;2025-09-17;22.050;15.000
1411;25541;Brunsbüttel;2025-09-01;1.660;0.800
1401;10318;Berlin;2025-09-15;154.330;110.000
1410;67065;Ludwigshafen;2025-05-26;10.120;8.000
1405;65428;Rüsselsheim;2025-08-15;0.800;0.800
1409;53721;Siegburg;2025-09-06;2.000;0.800
1401;12355;Berlin;2025-09-15;12.600;10.000
1411;24972;Steinbergkirche;2025-09-15;11.700;10.000
1403;97264;Helmstadt;2025-09-17;16.650;12.000
1415;99734;Nordhausen;2025-09-16;2.000;0.800
1411;22926;Ahrensburg;2025-09-17;1.305;0.800
1402;79336;Herbolzheim;2025-09-12;1.740;0.800
1411;24357;Fleckeby;2025-09-17;1.740;0.800
1409;59823;Arnsberg;2025-09-17;1.000;0.800
1409;44269;Dortmund;2025-09-05;8.740;8.740
1405;35039;Marburg;2025-09-17;13.050;12.000
1415;99734;Nordhausen;--- NIX ---;3.600;0.800
1409;46487;Wesel;2025-09-16;11.700;8.000
1402;88410;Bad Wurzach;2025-09-05;25.800;25.000
1409;42857;Remscheid;2025-09-17;0.900;0.800
1411;24232;Schönkirchen;2025-08-20;2.000;0.800
1403;82110;Germering;2025-09-17;15.300;12.000
1412;66780;Rehlingen-Siersburg;2025-09-07;0.800;0.800
1402;79618;Rheinfelden;2025-09-11;4.300;4.300
1403;96106;Ebern;2025-08-23;10.800;8.000
1411;24358;Ascheffel;2025-09-03;0.850;0.800
1403;89347;Bubesheim;2025-09-17;1.000;0.800
1400;16307;Gartz;2025-09-17;3.600;3.600
1409;42929;Wermelskirchen;2025-01-19;6.370;6.000
1403;81825;München;2025-09-17;0.900;0.800
1403;84547;Emmerting;2025-09-16;12.740;12.000
1414;06679;Hohenmölsen;2025-09-17;10.800;8.000
1408;49610;Quakenbrück;2025-08-20;0.800;0.800
1402;68199;Mannheim;2025-09-17;4.500;4.500
1402;71334;Waiblingen;2025-06-17;2.000;0.800
1403;83416;Saaldorf-Surheim;2025-09-17;24.570;24.570
1414;39638;Gardelegen;2025-09-16;17.290;17.290
1403;89231;Neu-Ulm;2025-09-17;1.700;0.800
1403;90431;Nürnberg;2025-09-11;16.650;12.000
1408;27404;Gyhum;2024-12-13;12.460;10.000
1414;06846;Dessau-Roßlau;2025-09-17;9.450;8.000
1408;30900;Wedemark;2025-09-17;10.800;10.000
1403;91235;Velden;--- NIX ---;12.290;8.990
1404;28309;Bremen;2025-09-12;0.800;0.800
1403;83623;Dietramszell;2025-05-12;0.600;0.600
1409;44267;Dortmund;2025-08-20;12.285;12.000
1403;96472;Rödental;2025-09-17;0.410;0.141
1400;03172;Guben;--- NIX ---;10.920;10.000
1403;91626;Schopfloch;2025-09-17;12.600;10.000
1415;07749;Jena;2025-09-01;9.450;9.450
1403;96342;Stockheim;2025-08-15;10.560;10.560
1402;79104;Freiburg;2025-08-22;0.900;0.800
1413;01465;Langebrück;2025-09-15;4.810;4.810
1403;86637;Wertingen;2025-09-17;23.400;15.000
1405;65936;Frankfurt;2025-09-01;0.900;0.800
1402;72525;Münsingen;2025-08-11;8.360;8.360
1409;58135;Hagen;2025-09-15;7.040;7.000
1410;55743;Idar-Oberstein;2025-09-17;1.000;0.800
1401;13055;Berlin;2025-09-16;0.600;0.600
1403;63868;Großwallstadt;2025-09-17;1.000;0.800
1409;50321;Brühl;--- NIX ---;2.000;0.800
1403;89426;Wittislingen;2025-07-24;6.880;6.880
1408;30900;Wedemark;2025-07-05;10.800;10.000
1401;12621;Berlin;2025-09-17;3.600;3.600
1403;82110;Germering;2025-09-17;10.920;10.000
1402;71634;Ludwigsburg;2025-09-17;0.460;0.460
1403;83224;Grassau;2025-09-17;2.000;0.800
1408;26939;Ovelgönne;2025-09-15;9.350;8.000
1408;28844;Weyhe;2025-08-30;0.600;0.600
1403;85410;Haag;2025-09-17;10.680;10.000
1411;24589;Ellerdorf;2025-08-01;6.160;5.500
1403;93182;Duggendorf;2025-08-17;2.000;0.800
1408;21220;Seevetal;2025-09-17;1.000;0.800
1402;88512;Mengen;2025-09-11;0.850;0.800
1409;32312;Lübbecke;2025-09-13;0.860;0.800
1400;16845;Zernitz-Lohm;2025-09-17;16.380;16.380
1408;38524;Sassenburg;2025-04-08;14.960;14.960
1400;14548;Schwielowsee;2025-09-19;5.460;5.460
1411;24819;Nienborstel;2025-09-13;10.800;8.000
1410;55566;Bad Sobernheim;2025-09-17;0.820;0.800
1408;21217;Seevetal;2025-09-17;0.425;0.425
1403;90766;Fürth;2025-09-12;8.900;8.900
1412;66121;Saarbrücken;2025-08-22;10.800;10.800
1403;80937;München;2025-08-18;1.000;0.800
1403;87719;Mindelheim;2025-09-17;2.000;0.800
1402;89584;Ehingen;2025-09-17;0.920;0.800
1409;48369;Saerbeck;2025-09-17;0.900;0.800
1403;82362;Weilheim;2025-09-15;6.750;6.750
1402;76228;Karlsruhe;2025-08-18;0.900;0.800
1403;87477;Sulzberg;2025-08-27;1.600;0.800
1403;86159;Augsburg;2025-08-19;1.000;0.800
1409;32361;Preußisch Oldendorf;2025-09-17;0.800;0.800
1405;63457;Hanau;2025-09-17;10.000;10.000
1403;82131;Gauting;2025-02-27;9.790;9.790
1410;54595;Prüm;2025-04-26;9.450;8.800
1409;48599;Gronau;2025-09-17;0.800;0.800
1411;25485;Hemdingen;2025-09-17;2.000;0.800
1402;70197;Stuttgart;2025-09-17;0.820;0.600
1409;44141;Dortmund;2025-09-17;0.820;0.800
1408;28790;Schwanewede;2025-09-08;10.120;10.000
1411;24594;Wapelfeld;2025-09-17;11.700;8.000
1408;37075;Göttingen;2025-08-19;0.900;0.800
1402;70806;Kornwestheim;2025-09-17;1.000;0.800
1409;44359;Dortmund;2025-09-02;10.160;10.000
1414;06188;Landsberg;2025-08-17;8.190;8.000
1403;92363;Breitenbrunn;2002-12-03;5.010;5.010
1403;92331;Parsberg;2025-09-17;29.920;20.000
1403;84533;Marktl;2024-07-10;8.010;8.000
1413;09399;Niederwürschnitz;2025-09-21;0.800;0.800
1409;53340;Meckenheim;2025-09-06;0.900;0.800
1411;24229;Schwedeneck;2025-09-09;10.465;10.000
1409;50354;Hürth;--- NIX ---;0.890;0.800
1403;95445;Bayreuth;2025-09-03;2.000;0.800
1403;80939;München;2025-09-17;1.750;0.800
1411;24977;Grundhof;2025-09-06;0.900;0.800
1405;68623;Lampertheim;2025-09-17;10.000;8.000
1409;53859;Niederkassel;2025-09-09;9.200;8.000
1409;32694;Dörentrup;2024-02-17;8.400;8.000
1405;34225;Baunatal;2025-08-24;2.000;0.800
1402;88339;Bad Waldsee;2025-09-13;16.200;15.000
1408;49205;Hasbergen;2024-03-01;0.375;0.375
1402;68723;Plankstadt;2025-09-17;2.000;0.800
1406;20457;Hamburg;2025-09-03;1.200;0.800
1409;33334;Gütersloh;2025-09-08;6.300;6.000
1407;18442;Wendorf;2025-09-17;2.000;0.800
1408;26655;Westerstede;2025-09-17;1.760;0.800
1404;28755;Bremen;2025-09-17;1.780;0.800
1402;72531;Hohenstein;2025-08-28;9.600;9.600
1403;86641;Rain;2025-09-13;1.000;0.800
1409;59846;Sundern;2025-08-26;4.140;4.000
1411;25451;Quickborn;2025-09-17;0.800;0.800
1403;81369;München;2025-08-23;1.800;0.800
1402;72531;Hohenstein;2025-08-28;13.200;12.000
1408;31832;Springe;2025-07-29;17.710;12.000
1403;86199;Augsburg;2025-04-08;6.090;4.600
1403;86643;Rennertshofen;2025-08-18;2.000;0.800
1408;21391;Reppenstedt;2025-09-02;0.335;0.335
1403;63755;Alzenau;2025-09-15;2.000;0.800
1405;34369;Hofgeismar;2025-09-16;2.000;0.800
1414;06237;Leuna;2025-09-17;1.350;0.800
1403;97505;Geldersheim;2025-07-10;21.360;20.000
1409;52511;Geilenkirchen;2025-09-15;1.780;0.800
1409;53639;Königswinter;2025-09-16;8.400;8.000
1414;39126;Magdeburg;2025-09-17;2.000;0.800
1402;73527;Schwäbisch Gmünd;2025-08-27;0.900;0.800
1402;71083;Herrenberg;2025-09-15;0.500;0.500
1402;88046;Friedrichshafen;2025-09-18;0.440;0.440
1408;31319;Sehnde;2025-09-17;5.005;5.005
1402;70794;Filderstadt;2025-09-18;2.000;0.800
1403;86150;Augsburg;2025-08-18;2.000;0.800
1403;86570;Inchenhofen;2025-08-14;18.900;16.540
1402;88356;Ostrach;2025-08-29;12.750;10.000
1403;94169;Thurmansbang;2025-09-15;15.130;15.130
1403;96120;Bischberg;2024-05-07;11.600;11.600
1409;58509;Lüdenscheid;2025-09-16;17.100;12.000
1410;55411;Bingen;2025-09-16;6.750;5.000
1405;35216;Biedenkopf;2025-04-29;5.280;5.280
1409;46499;Hamminkeln;2025-07-09;12.320;10.000
1400;14641;Wustermark;2025-09-17;10.350;8.000
1415;98663;Heldburg;2025-09-17;16.200;12.000
1403;85293;Reichertshausen;2025-09-17;16.200;12.000
1409;46117;Oberhausen;2025-09-15;11.250;8.000
1403;89269;Vöhringen;2025-08-28;10.800;8.000
1405;69509;Mörlenbach;2025-09-17;7.200;5.000
1405;65597;Hünfelden;2025-09-17;9.000;6.000
1405;34479;Breuna;2025-09-17;22.950;15.000
1408;31228;Peine;2025-09-16;14.400;10.000
1402;72336;Balingen;2025-09-17;23.400;15.000
1403;91466;Gerhardshofen;2025-09-16;23.400;15.000
1409;45143;Essen;2025-09-10;10.350;8.000
1409;52477;Alsdorf;2025-09-17;6.300;5.000
1408;30826;Garbsen;2025-09-17;14.850;10.000
1402;76275;Ettlingen;2025-09-17;23.400;15.000
1413;01796;Pirna;--- NIX ---;18.245;17.500
1405;35116;Hatzfeld;2025-09-17;17.550;12.000
1409;51491;Overath;2025-09-16;12.150;10.000
1408;21335;Lüneburg;2025-09-17;11.700;8.000
1402;79112;Freiburg;2025-09-15;2.000;0.800
1415;99099;Erfurt;2025-09-18;2.000;0.800
1403;95111;Rehau;2025-09-18;1.000;0.800
1415;07950;Zeulenroda-Triebes;2025-09-01;0.890;0.800
1408;31608;Marklohe;2025-08-18;0.800;0.800
1402;79733;Görwihl;2025-08-28;28.800;25.000
1411;24537;Neumünster;2025-09-18;0.900;0.800
1409;58300;Wetter;2025-08-15;8.900;8.900
1408;27442;Gnarrenburg;2025-08-28;5.340;5.340
1400;15848;Friedland;2025-09-16;5.850;5.000
1408;27612;Loxstedt;2025-04-10;10.695;10.000
1408;27801;Dötlingen;2025-09-08;10.800;10.000
1403;84149;Velden;2025-09-18;2.000;0.800
1402;78176;Blumberg;2025-08-26;9.345;9.345
1409;51063;Köln;--- NIX ---;0.800;0.600
1414;06313;Hergisdorf;2025-09-06;24.030;20.000
1402;73453;Abtsgmünd;2025-09-17;9.790;8.360
1400;15741;Bestensee;2025-01-23;10.250;10.250
1405;64319;Pfungstadt;2025-09-17;11.250;8.000
1402;79793;Wutöschingen;2025-09-15;24.800;24.800
1408;29369;Ummern;2025-09-02;1.700;0.800
1408;27798;Hude;2025-09-05;11.375;10.000
1408;29594;Soltendieck;2025-09-17;13.500;10.000
1408;31789;Hameln;2025-09-17;18.450;15.000
1402;88605;Meßkirch;2025-09-10;10.800;10.800
1402;74523;Schwäbisch Hall;2025-09-18;2.000;0.600
1402;77704;Oberkirch;2025-09-14;0.800;0.800
1413;02977;Hoyerswerda;2025-09-11;12.015;12.000
1403;94227;Lindberg;2025-08-06;8.500;8.500
1402;76698;Ubstadt-Weiher;2025-08-20;11.620;10.000
1402;69190;Walldorf;--- NIX ---;14.080;10.000
1410;67433;Neustadt;2025-09-12;2.000;0.800
1408;49401;Damme;2025-09-15;12.910;12.910
1414;06502;Thale;2025-09-16;6.750;6.000
1409;48317;Drensteinfurt;2025-09-05;7.830;6.000
1409;51491;Overath;2025-08-04;16.280;15.000
1409;32479;Hille;2025-09-17;9.790;8.000
1409;53639;Königswinter;2025-09-17;5.700;5.700
1402;72639;Neuffen;--- NIX ---;10.560;10.000
1402;72218;Wildberg;2025-08-29;16.000;15.000
1402;72379;Hechingen;2025-09-17;27.300;24.000
1403;86163;Augsburg;2025-09-18;2.000;0.800
1403;86833;Ettringen;2025-02-22;10.670;10.670
1402;74736;Hardheim;2025-09-15;11.000;10.000
1402;88422;Oggelshausen;2025-08-13;10.800;10.000
1402;79588;Efringen-Kirchen;2025-09-09;17.000;17.000
1408;26345;Bockhorn;2025-09-05;10.560;10.000
1408;26197;Großenkneten;2025-09-09;3.840;3.840
1403;94034;Passau;2025-04-28;22.880;20.000
1403;82131;Gauting;2025-02-22;5.070;5.070
1415;07629;Hermsdorf;--- NIX ---;14.400;14.400
1403;94034;Passau;2025-04-28;24.050;20.000
1403;91077;Dormitz;2025-09-18;1.000;0.800
1404;28757;Bremen;2025-09-18;2.000;0.800
1403;96199;Zapfendorf;2025-09-19;0.900;0.800
1409;41063;Mönchengladbach;2025-09-16;24.920;24.920
1409;52385;Nideggen;2025-09-01;11.700;11.700
1403;85413;Hörgertshausen;2025-08-28;10.800;9.900
1409;48249;Dülmen;2025-07-17;10.680;10.680
1403;84092;Bayerbach;2025-07-21;8.000;8.000
1412;66802;Überherrn;2025-09-18;1.000;0.800
1407;19061;Schwerin;--- NIX ---;714.600;705.000
1408;49681;Garrel;2025-09-18;10.080;10.000
1403;95632;Wunsiedel;2025-07-28;22.790;22.790
1402;78176;Blumberg;2025-09-17;13.950;12.000
1409;42657;Solingen;2025-09-17;1.570;0.800
1409;47647;Kerken;--- NIX ---;18.900;14.000
1415;99734;Nordhausen;2025-09-10;802.560;660.000
1402;88444;Ummendorf;2025-09-17;10.800;8.000
1408;31319;Sehnde;2025-09-17;2.000;0.800
1409;32657;Lemgo;2025-08-01;6.900;6.000
1407;18055;Rostock;2025-09-16;8.550;8.550
1405;34295;Edermünde;2025-08-25;10.200;10.000
1411;21514;Göttin;2025-09-13;16.200;16.200
1409;47877;Willich;2025-08-21;11.340;10.000
1403;94419;Reisbach;2025-09-18;9.570;6.000
1403;87651;Bidingen;2025-09-09;10.010;10.000
1403;63834;Sulzbach;2025-08-20;10.010;10.000
1405;63579;Freigericht;2025-09-17;11.250;10.000
1403;85402;Kranzberg;2025-09-05;15.130;15.000
1402;72401;Haigerloch;2025-09-04;14.415;10.000
1408;27777;Ganderkesee;2025-09-09;16.740;15.000
1409;33335;Gütersloh;2025-09-16;10.350;8.000
1405;65599;Dornburg;2025-07-29;11.200;10.000
1410;67227;Frankenthal;2025-09-18;8.100;8.000
1410;56218;Mülheim-Kärlich;--- NIX ---;2.000;0.800
1415;07338;Kaulsdorf;2025-09-16;15.015;15.000
1413;09244;Lichtenau;2024-11-23;10.000;10.000
1402;78549;Spaichingen;2025-09-18;2.000;0.800
1413;04288;Leipzig;2025-06-27;20.920;17.000
1405;63477;Maintal;2025-09-18;19.140;12.000
1405;65599;Dornburg;2025-07-29;11.200;10.000
1409;42555;Velbert;2025-08-27;11.310;11.000
1403;83093;Bad Endorf;2025-09-18;18.900;17.500
1402;73337;Bad Überkingen;2025-09-15;5.460;4.760
1414;39435;Egeln;--- NIX ---;10.560;9.200
1409;46446;Emmerich;2025-09-17;11.440;10.000
1412;66386;St. Ingbert;2025-09-18;12.460;12.000
1403;87651;Bidingen;2025-09-09;5.005;5.005
1409;32351;Stemwede;2025-09-18;1.920;0.800
1408;30916;Isernhagen;2025-09-12;0.900;0.800
1408;30177;Hannover;2025-09-17;7.905;7.905
1405;65599;Dornburg;2025-07-29;11.200;10.000
1403;80639;München;2025-09-17;9.450;8.000
1415;98646;Hildburghausen;2025-08-20;1.600;0.800
1403;84109;Wörth;2025-09-18;1.800;0.800
1410;55128;Mainz;2025-09-08;5.640;5.640
1403;84152;Mengkofen;2025-09-17;10.800;10.000
1409;33803;Steinhagen;2025-06-26;6.680;6.000
1405;34376;Immenhausen;2025-09-09;10.350;10.350
1405;63589;Linsengericht;2025-09-17;12.150;12.000
1411;24242;Felde;--- NIX ---;6.825;6.825
1404;28309;Bremen;2025-09-03;6.750;6.000
1405;65599;Dornburg;2025-07-29;11.200;10.000
1402;88718;Daisendorf;2025-09-17;7.125;7.125
1402;72766;Reutlingen;--- NIX ---;88.620;80.000
1402;73072;Donzdorf;2025-08-29;0.910;0.800
1413;04523;Pegau;2023-09-26;9.120;8.000
1409;32351;Stemwede;2025-09-18;1.920;0.800
1402;88250;Weingarten;2025-09-15;13.050;12.000
1409;41541;Dormagen;2025-09-17;8.100;7.000
